carbon_city,carbon_county,carbon_mean,carbon_method,carbon_site,carbon_date
Concord,Contra Costa,0.295652,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-05-29
Concord,Contra Costa,0.278261,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-05-30
Concord,Contra Costa,0.3,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-05-31
Concord,Contra Costa,0.286957,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-06-01
Concord,Contra Costa,0.295652,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-06-02
Concord,Contra Costa,0.308696,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-06-03
Concord,Contra Costa,0.3,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-06-04
Concord,Contra Costa,0.247826,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-06-05
Concord,Contra Costa,0.204348,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-06-06
Concord,Contra Costa,0.2,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-06-07
Concord,Contra Costa,0.230435,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-06-08
Concord,Contra Costa,0.278261,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-06-09
Concord,Contra Costa,0.282609,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-06-10
Concord,Contra Costa,0.3,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-06-11
Concord,Contra Costa,0.3,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-06-12
Concord,Contra Costa,0.286957,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-06-13
Concord,Contra Costa,0.3,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-06-14
Concord,Contra Costa,0.3,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-06-15
Concord,Contra Costa,0.3,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-06-16
Concord,Contra Costa,0.278261,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-06-17
Concord,Contra Costa,0.291304,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-06-18
Concord,Contra Costa,0.317391,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-06-19
Concord,Contra Costa,0.3,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-06-20
Concord,Contra Costa,0.308696,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-06-21
Concord,Contra Costa,0.334783,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-06-22
Concord,Contra Costa,0.33913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-06-23
Concord,Contra Costa,0.356522,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-06-24
Concord,Contra Costa,0.33913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-06-25
Concord,Contra Costa,0.33913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-06-26
Concord,Contra Costa,0.313043,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-06-27
Concord,Contra Costa,0.3,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-06-28
Concord,Contra Costa,0.3,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-06-29
Concord,Contra Costa,0.321739,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-06-30
Concord,Contra Costa,0.321739,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-07-01
Concord,Contra Costa,0.3,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-07-02
Concord,Contra Costa,0.334783,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-07-03
Concord,Contra Costa,0.33913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-07-04
Concord,Contra Costa,0.308696,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-07-05
Concord,Contra Costa,0.3,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-07-06
Concord,Contra Costa,0.321739,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-07-07
Concord,Contra Costa,0.352174,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-07-08
Concord,Contra Costa,0.334783,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-07-09
Concord,Contra Costa,0.356522,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-07-10
Concord,Contra Costa,0.365217,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-07-11
Concord,Contra Costa,0.382609,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-07-12
Concord,Contra Costa,0.378261,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-07-13
Concord,Contra Costa,0.4,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-07-14
Concord,Contra Costa,0.4,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-07-15
Concord,Contra Costa,0.4,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-07-16
Concord,Contra Costa,0.4,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-07-17
Concord,Contra Costa,0.404348,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-07-18
Concord,Contra Costa,0.4,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-07-19
Concord,Contra Costa,0.386957,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-07-20
Concord,Contra Costa,0.378261,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-07-21
Concord,Contra Costa,0.373913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-07-22
Concord,Contra Costa,0.369565,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-07-23
Concord,Contra Costa,0.356522,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-07-24
Concord,Contra Costa,0.386957,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-07-25
Concord,Contra Costa,0.365217,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-07-26
Concord,Contra Costa,0.395455,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-07-27
Concord,Contra Costa,0.417391,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-07-28
Concord,Contra Costa,0.4,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-07-29
Concord,Contra Costa,0.395455,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-07-30
Concord,Contra Costa,0.391304,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-07-31
Concord,Contra Costa,0.391304,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-08-01
Concord,Contra Costa,0.4,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-08-02
Concord,Contra Costa,0.4,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-08-03
Concord,Contra Costa,0.4,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-08-04
Concord,Contra Costa,0.4,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-08-05
Concord,Contra Costa,0.408696,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-08-06
Concord,Contra Costa,0.430435,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-08-07
Concord,Contra Costa,0.465217,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-08-08
Concord,Contra Costa,0.46087,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-08-09
Concord,Contra Costa,0.430435,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-08-10
Concord,Contra Costa,0.436364,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-08-11
Concord,Contra Costa,0.405882,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-08-12
Concord,Contra Costa,0.391304,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-08-13
Concord,Contra Costa,0.382609,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-08-14
Concord,Contra Costa,0.408696,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-08-15
Concord,Contra Costa,0.426087,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-08-16
Concord,Contra Costa,0.430435,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-08-17
Concord,Contra Costa,0.430435,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-08-18
Concord,Contra Costa,0.430435,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-08-19
Concord,Contra Costa,0.83913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-08-20
Concord,Contra Costa,0.743478,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-08-21
Concord,Contra Costa,0.817391,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-08-22
Concord,Contra Costa,1.178261,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-08-23
Concord,Contra Costa,1.108696,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-08-24
Concord,Contra Costa,0.873913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-08-25
Concord,Contra Costa,0.469565,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-08-26
Concord,Contra Costa,0.513043,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-08-27
Concord,Contra Costa,0.691304,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-08-28
Concord,Contra Costa,0.708696,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-08-29
Concord,Contra Costa,0.665,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-08-30
Concord,Contra Costa,0.591304,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-08-31
Concord,Contra Costa,0.495652,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-09-01
Concord,Contra Costa,0.452174,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-09-02
Concord,Contra Costa,0.508696,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-09-03
Concord,Contra Costa,0.469565,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-09-04
Concord,Contra Costa,0.586957,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-09-05
Concord,Contra Costa,0.817391,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-09-06
Concord,Contra Costa,0.573913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-09-07
Concord,Contra Costa,0.565217,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-09-08
Concord,Contra Costa,0.682609,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-09-09
Concord,Contra Costa,1.034783,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-09-10
Concord,Contra Costa,1.365217,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-09-11
Concord,Contra Costa,0.52,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-09-15
Concord,Contra Costa,0.43913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-09-16
Concord,Contra Costa,0.447826,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-09-17
Concord,Contra Costa,0.556522,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-09-18
Concord,Contra Costa,0.582609,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-09-19
Concord,Contra Costa,0.678261,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-09-20
Concord,Contra Costa,0.665217,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-09-21
Concord,Contra Costa,0.417391,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-09-22
Concord,Contra Costa,0.409091,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-09-23
Concord,Contra Costa,0.417391,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-09-24
Concord,Contra Costa,0.413043,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-09-25
Concord,Contra Costa,0.430435,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-09-26
Concord,Contra Costa,0.469565,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-09-27
Concord,Contra Costa,0.504348,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-09-28
Concord,Contra Costa,0.669565,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-09-29
Concord,Contra Costa,0.869565,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-09-30
Concord,Contra Costa,1.021739,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-10-01
Concord,Contra Costa,1.273913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-10-02
Concord,Contra Costa,0.795652,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-10-03
Concord,Contra Costa,0.517391,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-10-04
Concord,Contra Costa,0.704348,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-10-05
Concord,Contra Costa,0.786957,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-10-06
Concord,Contra Costa,0.708696,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-10-07
Concord,Contra Costa,0.6,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-10-08
Concord,Contra Costa,0.5,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-10-09
Concord,Contra Costa,0.5,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-10-10
Concord,Contra Costa,0.530435,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-10-11
Concord,Contra Costa,0.569565,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-10-12
Concord,Contra Costa,0.613043,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-10-13
Concord,Contra Costa,0.595652,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-10-14
Concord,Contra Costa,0.486957,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-10-15
Concord,Contra Costa,0.495652,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-10-16
Concord,Contra Costa,0.56087,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-10-17
Concord,Contra Costa,0.569565,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-10-18
Concord,Contra Costa,0.63913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-10-19
Concord,Contra Costa,0.621739,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-10-20
Concord,Contra Costa,0.613043,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-10-21
Concord,Contra Costa,0.552174,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-10-22
Concord,Contra Costa,0.586957,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-10-23
Concord,Contra Costa,0.595652,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-10-24
Concord,Contra Costa,0.491304,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-10-25
Concord,Contra Costa,0.34,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-10-26
Concord,Contra Costa,0.326087,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-10-27
Concord,Contra Costa,0.421739,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-10-28
Concord,Contra Costa,0.495652,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-10-29
Concord,Contra Costa,0.534783,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-10-30
Concord,Contra Costa,0.508696,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-10-31
Concord,Contra Costa,0.486957,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-11-01
Concord,Contra Costa,0.5,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-11-02
Concord,Contra Costa,0.504348,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-11-03
Concord,Contra Costa,0.443478,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-11-04
Concord,Contra Costa,0.473913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-11-05
Concord,Contra Costa,0.304348,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-11-06
Concord,Contra Costa,0.304348,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-11-07
Concord,Contra Costa,0.326087,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-11-08
Concord,Contra Costa,0.369565,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-11-09
Concord,Contra Costa,0.413043,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-11-10
Concord,Contra Costa,0.426087,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-11-11
Concord,Contra Costa,0.508696,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-11-12
Concord,Contra Costa,0.378261,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-11-13
Concord,Contra Costa,0.491304,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-11-14
Concord,Contra Costa,0.513043,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-11-15
Concord,Contra Costa,0.504348,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-11-16
Concord,Contra Costa,0.434783,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-11-17
Concord,Contra Costa,0.417391,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-11-18
Concord,Contra Costa,0.530435,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-11-19
Concord,Contra Costa,0.578261,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-11-20
Concord,Contra Costa,0.556522,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-11-21
Concord,Contra Costa,0.508696,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-11-22
Concord,Contra Costa,0.465217,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-11-23
Concord,Contra Costa,0.547826,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-11-24
Concord,Contra Costa,0.447826,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-11-25
Concord,Contra Costa,0.404348,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-11-26
Concord,Contra Costa,0.482609,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-11-27
Concord,Contra Costa,0.578261,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-11-28
Concord,Contra Costa,0.6,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-11-29
Concord,Contra Costa,0.63913,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-11-30
Concord,Contra Costa,0.647826,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-12-01
Concord,Contra Costa,0.691304,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-12-02
Concord,Contra Costa,0.8,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-12-03
Concord,Contra Costa,0.695652,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-12-04
Concord,Contra Costa,0.708696,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-12-05
Concord,Contra Costa,0.647826,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-12-06
Concord,Contra Costa,0.565217,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-12-07
Concord,Contra Costa,0.765217,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-12-08
Concord,Contra Costa,0.769565,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-12-09
Concord,Contra Costa,0.643478,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-12-10
Concord,Contra Costa,0.569565,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-12-11
Concord,Contra Costa,0.613043,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-12-12
Concord,Contra Costa,0.630435,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-12-13
Concord,Contra Costa,0.578261,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-12-14
Concord,Contra Costa,0.743478,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-12-15
Concord,Contra Costa,0.786957,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-12-16
Concord,Contra Costa,0.591304,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-12-17
Concord,Contra Costa,0.717391,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-12-18
Concord,Contra Costa,0.782609,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-12-19
Concord,Contra Costa,0.778261,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-12-20
Concord,Contra Costa,0.844444,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-12-21
Concord,Contra Costa,0.441667,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-12-22
Concord,Contra Costa,0.278261,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-12-23
Concord,Contra Costa,0.404348,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-12-24
Concord,Contra Costa,0.352174,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-12-25
Concord,Contra Costa,0.230435,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-12-26
Concord,Contra Costa,0.230435,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-12-27
Concord,Contra Costa,0.255,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-12-28
Concord,Contra Costa,0.3,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-12-29
Concord,Contra Costa,0.304348,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-12-30
Concord,Contra Costa,0.291304,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-12-31
Concord,Contra Costa,0.416667,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-01-01
Concord,Contra Costa,0.3875,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-01-02
Concord,Contra Costa,0.525,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-01-03
Concord,Contra Costa,0.433333,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-01-04
Concord,Contra Costa,0.370833,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-01-05
Concord,Contra Costa,0.4875,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-01-06
Concord,Contra Costa,0.545833,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-01-07
Concord,Contra Costa,0.408333,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-01-08
Concord,Contra Costa,0.379167,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-01-09
Concord,Contra Costa,0.520833,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-01-10
Concord,Contra Costa,0.316667,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-01-11
Concord,Contra Costa,0.3,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-01-12
Concord,Contra Costa,0.366667,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-01-13
Concord,Contra Costa,0.320833,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-01-14
Concord,Contra Costa,0.425,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-01-15
Concord,Contra Costa,0.354167,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-01-16
Concord,Contra Costa,0.508333,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-01-17
Concord,Contra Costa,0.495833,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-01-18
Concord,Contra Costa,0.425,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-01-19
Concord,Contra Costa,0.641667,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-01-20
Concord,Contra Costa,0.533333,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-01-21
Concord,Contra Costa,0.454167,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-01-22
Concord,Contra Costa,0.529167,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-01-23
Concord,Contra Costa,0.546667,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-01-24
Concord,Contra Costa,0.533333,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-01-25
Concord,Contra Costa,0.408333,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-01-26
Concord,Contra Costa,0.420833,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-01-27
Concord,Contra Costa,0.4,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-01-28
Concord,Contra Costa,0.454167,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-01-29
Concord,Contra Costa,0.483333,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-01-30
Concord,Contra Costa,0.641667,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-01-31
Concord,Contra Costa,0.629167,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-02-01
Concord,Contra Costa,0.429167,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-02-02
Concord,Contra Costa,0.425,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-02-03
Concord,Contra Costa,0.5,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-02-04
Concord,Contra Costa,0.541667,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-02-05
Concord,Contra Costa,0.604167,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-02-06
Concord,Contra Costa,0.65,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-02-07
Concord,Contra Costa,0.541667,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-02-08
Concord,Contra Costa,0.4,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-02-09
Concord,Contra Costa,0.508333,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-02-10
Concord,Contra Costa,0.4625,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-02-11
Concord,Contra Costa,0.5625,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-02-12
Concord,Contra Costa,0.433333,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-02-13
Concord,Contra Costa,0.2625,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-02-14
Concord,Contra Costa,0.395833,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-02-15
Concord,Contra Costa,0.258333,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-02-16
Concord,Contra Costa,0.291667,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-02-17
Concord,Contra Costa,0.295833,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-02-18
Concord,Contra Costa,0.345833,INSTRUMENTAL - NONDISPERSIVE INFRARED,0002,2020-02-19
