sulfur_city,sulfur_county,sulfur_mean,sulfur_method,sulfur_site,sulfur_date
Bethel Island,Contra Costa,1.972727,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-10-13
Bethel Island,Contra Costa,1.754545,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-10-14
Bethel Island,Contra Costa,1.55,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-10-15
Bethel Island,Contra Costa,1.568182,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-10-16
Bethel Island,Contra Costa,1.822727,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-10-17
Bethel Island,Contra Costa,2.054545,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-10-18
Bethel Island,Contra Costa,2.095455,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-10-19
Bethel Island,Contra Costa,2.040909,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-10-20
Bethel Island,Contra Costa,1.904762,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-10-21
Bethel Island,Contra Costa,1.618182,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-10-22
Bethel Island,Contra Costa,1.831818,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-10-23
Bethel Island,Contra Costa,1.625,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-10-24
Bethel Island,Contra Costa,1.509091,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-10-26
Bethel Island,Contra Costa,1.640909,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-10-27
Bethel Island,Contra Costa,1.766667,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-10-28
Bethel Island,Contra Costa,1.881818,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-10-30
Bethel Island,Contra Costa,1.818182,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-10-29
Bethel Island,Contra Costa,1.872727,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-10-31
Bethel Island,Contra Costa,1.972727,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-11-01
Bethel Island,Contra Costa,1.877273,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-11-02
Bethel Island,Contra Costa,2.213636,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-11-03
Bethel Island,Contra Costa,2.068182,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-11-04
Bethel Island,Contra Costa,2.16875,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-11-05
Bethel Island,Contra Costa,1.672727,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-11-06
Bethel Island,Contra Costa,1.513636,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-11-08
Bethel Island,Contra Costa,1.586364,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-11-07
Bethel Island,Contra Costa,1.55,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-11-09
Bethel Island,Contra Costa,1.727273,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-11-10
Bethel Island,Contra Costa,1.686364,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-11-11
Bethel Island,Contra Costa,1.854545,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-11-12
Bethel Island,Contra Costa,1.781818,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-11-13
Bethel Island,Contra Costa,1.672727,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-11-14
Bethel Island,Contra Costa,2.127273,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-11-15
Bethel Island,Contra Costa,1.845455,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-11-16
Bethel Island,Contra Costa,2.022727,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-11-17
Bethel Island,Contra Costa,1.654545,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-11-18
Bethel Island,Contra Costa,1.740909,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-11-19
Bethel Island,Contra Costa,1.745455,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-11-20
Bethel Island,Contra Costa,2.040909,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-11-21
Bethel Island,Contra Costa,2.231818,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-11-22
Bethel Island,Contra Costa,1.854545,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-11-23
Bethel Island,Contra Costa,1.818182,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-11-24
Bethel Island,Contra Costa,1.863636,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-11-25
Bethel Island,Contra Costa,1.65,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-11-26
Bethel Island,Contra Costa,1.854545,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-11-27
Bethel Island,Contra Costa,2.068182,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-11-28
Bethel Island,Contra Costa,2.331818,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-11-29
Bethel Island,Contra Costa,2.271429,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-11-30
Bethel Island,Contra Costa,2.118182,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-12-01
Bethel Island,Contra Costa,2.168182,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-12-02
Bethel Island,Contra Costa,2.272727,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-12-03
Bethel Island,Contra Costa,2.159091,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-12-04
Bethel Island,Contra Costa,2.240909,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-12-05
Bethel Island,Contra Costa,2.086364,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-12-06
Bethel Island,Contra Costa,1.681818,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-12-07
Bethel Island,Contra Costa,2.022727,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-12-08
Bethel Island,Contra Costa,2.172727,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-12-09
Bethel Island,Contra Costa,2.204545,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-12-10
Bethel Island,Contra Costa,1.886364,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-12-11
Bethel Island,Contra Costa,1.745455,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-12-12
Bethel Island,Contra Costa,1.959091,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-12-13
Bethel Island,Contra Costa,1.845455,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-12-14
Bethel Island,Contra Costa,2.2,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-12-15
Bethel Island,Contra Costa,2.054545,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-12-16
Bethel Island,Contra Costa,1.890476,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-12-17
Bethel Island,Contra Costa,1.827273,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-12-18
Bethel Island,Contra Costa,2.222727,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-12-19
Bethel Island,Contra Costa,2.2,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-12-20
Bethel Island,Contra Costa,2.068182,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-12-21
Bethel Island,Contra Costa,2.054545,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-12-22
Bethel Island,Contra Costa,2.004545,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-12-23
Bethel Island,Contra Costa,1.986364,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-12-24
Bethel Island,Contra Costa,2.154545,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-12-25
Bethel Island,Contra Costa,1.809091,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-12-26
Bethel Island,Contra Costa,1.981818,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-12-27
Bethel Island,Contra Costa,1.85,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-12-28
Bethel Island,Contra Costa,2.122727,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-12-29
Bethel Island,Contra Costa,2.477273,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-12-30
Bethel Island,Contra Costa,2.054545,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-12-31
Bethel Island,Contra Costa,1.2,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-01-01
Bethel Island,Contra Costa,1.2,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-01-02
Bethel Island,Contra Costa,1.1,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-01-03
Bethel Island,Contra Costa,1.3,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-01-04
Bethel Island,Contra Costa,1.0,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-01-05
Bethel Island,Contra Costa,1.0,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-01-06
Bethel Island,Contra Costa,1.5,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-01-07
Bethel Island,Contra Costa,1.4,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-01-08
Bethel Island,Contra Costa,0.9,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-01-09
Bethel Island,Contra Costa,1.3,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-01-10
Bethel Island,Contra Costa,1.0,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-01-11
Bethel Island,Contra Costa,1.2,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-01-12
Bethel Island,Contra Costa,0.9,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-01-13
Bethel Island,Contra Costa,0.9,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-01-14
Bethel Island,Contra Costa,1.1,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-01-15
Bethel Island,Contra Costa,0.9,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-01-16
Bethel Island,Contra Costa,0.9,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-01-17
Bethel Island,Contra Costa,1.1,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-01-18
Bethel Island,Contra Costa,1.0,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-01-19
Bethel Island,Contra Costa,1.2,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-01-20
Bethel Island,Contra Costa,1.3,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-01-21
Bethel Island,Contra Costa,1.0,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-01-22
Bethel Island,Contra Costa,1.0,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-01-23
Bethel Island,Contra Costa,1.1,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-01-24
Bethel Island,Contra Costa,1.0,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-01-25
Bethel Island,Contra Costa,1.1,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-01-26
Bethel Island,Contra Costa,1.0,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-01-27
Bethel Island,Contra Costa,0.8,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-01-28
Bethel Island,Contra Costa,1.3,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-02-01
Bethel Island,Contra Costa,1.2,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-01-29
Bethel Island,Contra Costa,1.1,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-01-30
Bethel Island,Contra Costa,1.4,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-01-31
Bethel Island,Contra Costa,1.1,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-02-02
Bethel Island,Contra Costa,0.9,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-02-03
Bethel Island,Contra Costa,0.8,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-02-04
Bethel Island,Contra Costa,1.0,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-02-05
Bethel Island,Contra Costa,1.3,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-02-06
Bethel Island,Contra Costa,1.3,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-02-07
Bethel Island,Contra Costa,1.2,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-02-08
Bethel Island,Contra Costa,0.8,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-02-09
Bethel Island,Contra Costa,0.8,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-02-10
Bethel Island,Contra Costa,0.9,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-02-11
Bethel Island,Contra Costa,1.3,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-02-12
Bethel Island,Contra Costa,1.2,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-02-13
Bethel Island,Contra Costa,1.1,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-02-14
Bethel Island,Contra Costa,1.5,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-02-15
Bethel Island,Contra Costa,1.4,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-02-16
Bethel Island,Contra Costa,1.0,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-02-17
Bethel Island,Contra Costa,1.0,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-02-18
Bethel Island,Contra Costa,1.2,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-02-19
Bethel Island,Contra Costa,1.3,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-02-20
Bethel Island,Contra Costa,1.2,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-02-21
Bethel Island,Contra Costa,1.3,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-02-22
Bethel Island,Contra Costa,1.2,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-02-23
Bethel Island,Contra Costa,1.2,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-02-24
Bethel Island,Contra Costa,1.0,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-02-25
Bethel Island,Contra Costa,1.3,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-02-26
Bethel Island,Contra Costa,1.3,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-02-27
Bethel Island,Contra Costa,1.5,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-02-28
Bethel Island,Contra Costa,1.0,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-02-29
Bethel Island,Contra Costa,1.0,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-03-01
Bethel Island,Contra Costa,1.0,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-03-02
Bethel Island,Contra Costa,1.2,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-03-03
Bethel Island,Contra Costa,1.5,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-03-04
Bethel Island,Contra Costa,1.5,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-03-05
Bethel Island,Contra Costa,1.0,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-03-06
Bethel Island,Contra Costa,0.9,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-03-07
Bethel Island,Contra Costa,1.1,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-03-08
Bethel Island,Contra Costa,1.0,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-03-09
Bethel Island,Contra Costa,1.1,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-03-10
Bethel Island,Contra Costa,1.3,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-03-11
Bethel Island,Contra Costa,1.5,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-03-12
Bethel Island,Contra Costa,1.2,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-03-13
Bethel Island,Contra Costa,0.9,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-03-14
Bethel Island,Contra Costa,0.9,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-03-15
Bethel Island,Contra Costa,0.9,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-03-16
Bethel Island,Contra Costa,1.0,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-03-17
Bethel Island,Contra Costa,0.7,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-03-19
Bethel Island,Contra Costa,0.9,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-03-20
Bethel Island,Contra Costa,0.9,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-03-21
Bethel Island,Contra Costa,1.1,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-03-22
Bethel Island,Contra Costa,0.7,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-03-23
Bethel Island,Contra Costa,0.7,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-03-24
Bethel Island,Contra Costa,0.8,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-03-25
Bethel Island,Contra Costa,0.9,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-03-26
Bethel Island,Contra Costa,0.8,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-03-27
Bethel Island,Contra Costa,0.8,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-03-28
Bethel Island,Contra Costa,0.7,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-03-29
Bethel Island,Contra Costa,0.8,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-03-30
Bethel Island,Contra Costa,1.0,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-03-31
Bethel Island,Contra Costa,0.7,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-04-04
Bethel Island,Contra Costa,1.0,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-04-01
Bethel Island,Contra Costa,0.8,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-04-02
Bethel Island,Contra Costa,1.0,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-04-03
Bethel Island,Contra Costa,0.7,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-04-05
Bethel Island,Contra Costa,0.7,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-04-06
Bethel Island,Contra Costa,1.1,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-04-07
Bethel Island,Contra Costa,1.0,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-04-08
Bethel Island,Contra Costa,0.7,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-04-09
Bethel Island,Contra Costa,0.8,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-04-10
Bethel Island,Contra Costa,0.8,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-04-11
Bethel Island,Contra Costa,0.9,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-04-12
Bethel Island,Contra Costa,1.1,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-04-13
Bethel Island,Contra Costa,1.2,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-04-15
Bethel Island,Contra Costa,0.9,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-04-16
Bethel Island,Contra Costa,0.8,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-04-17
Bethel Island,Contra Costa,0.8,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-04-18
Bethel Island,Contra Costa,1.0,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-04-19
Bethel Island,Contra Costa,0.8,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-04-20
Bethel Island,Contra Costa,1.0,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-04-21
Bethel Island,Contra Costa,1.3,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-04-22
Bethel Island,Contra Costa,1.4,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-04-23
Bethel Island,Contra Costa,1.6,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-04-24
Bethel Island,Contra Costa,1.5,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-04-25
Bethel Island,Contra Costa,1.2,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-04-26
Bethel Island,Contra Costa,1.2,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-04-27
Bethel Island,Contra Costa,1.6,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-04-28
Bethel Island,Contra Costa,0.9,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-04-29
Bethel Island,Contra Costa,1.1,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-04-30
Bethel Island,Contra Costa,1.3,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-05-01
Bethel Island,Contra Costa,1.0,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-05-02
Bethel Island,Contra Costa,1.2,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-05-03
Bethel Island,Contra Costa,1.4,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-05-04
Bethel Island,Contra Costa,1.2,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-05-05
Bethel Island,Contra Costa,1.3,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-05-06
Bethel Island,Contra Costa,1.4,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-05-07
Bethel Island,Contra Costa,1.8,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-05-08
Bethel Island,Contra Costa,1.6,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-05-09
Bethel Island,Contra Costa,1.0,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-05-10
Bethel Island,Contra Costa,1.0,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-05-11
Bethel Island,Contra Costa,0.9,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-05-12
Bethel Island,Contra Costa,1.0,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-05-13
Bethel Island,Contra Costa,1.0,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-05-14
Bethel Island,Contra Costa,1.3,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-05-15
Bethel Island,Contra Costa,1.0,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-05-16
Bethel Island,Contra Costa,0.9,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-05-17
Bethel Island,Contra Costa,0.9,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-05-18
Bethel Island,Contra Costa,1.0,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-05-19
Bethel Island,Contra Costa,1.1,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-05-20
Bethel Island,Contra Costa,1.2,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-05-21
Bethel Island,Contra Costa,1.2,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-05-22
Bethel Island,Contra Costa,1.3,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-05-23
Bethel Island,Contra Costa,1.3,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-05-24
Bethel Island,Contra Costa,1.4,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-05-25
Bethel Island,Contra Costa,1.9,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-05-26
Bethel Island,Contra Costa,1.6,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-05-27
Bethel Island,Contra Costa,1.5,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-05-28
Bethel Island,Contra Costa,1.2,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-05-29
Bethel Island,Contra Costa,1.1,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-05-30
Bethel Island,Contra Costa,1.1,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-05-31
Bethel Island,Contra Costa,1.3,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-06-01
Bethel Island,Contra Costa,1.5,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-06-02
Bethel Island,Contra Costa,1.7,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-06-03
Bethel Island,Contra Costa,1.7,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-06-04
Bethel Island,Contra Costa,1.1,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-06-05
Bethel Island,Contra Costa,1.1,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-06-06
Bethel Island,Contra Costa,1.2,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-06-07
Bethel Island,Contra Costa,1.2,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-06-08
Bethel Island,Contra Costa,1.6,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-06-09
Bethel Island,Contra Costa,1.7,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-06-10
Bethel Island,Contra Costa,1.4,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-06-11
Bethel Island,Contra Costa,1.1,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-06-12
Bethel Island,Contra Costa,1.3,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-06-13
Bethel Island,Contra Costa,1.4,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-06-14
Bethel Island,Contra Costa,1.3,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-06-15
Bethel Island,Contra Costa,1.4,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-06-16
Bethel Island,Contra Costa,1.3,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-06-17
Bethel Island,Contra Costa,1.6,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-06-18
Bethel Island,Contra Costa,1.7,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-06-19
Bethel Island,Contra Costa,1.3,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-06-20
Bethel Island,Contra Costa,1.3,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-06-21
Bethel Island,Contra Costa,1.5,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-06-22
Bethel Island,Contra Costa,1.6,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-06-23
Bethel Island,Contra Costa,1.7,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-06-24
Bethel Island,Contra Costa,1.7,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-06-25
Bethel Island,Contra Costa,1.6,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-06-26
Bethel Island,Contra Costa,1.4,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-06-27
Bethel Island,Contra Costa,1.1,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-06-28
Bethel Island,Contra Costa,1.4,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-06-29
Bethel Island,Contra Costa,1.5,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-06-30
Bethel Island,Contra Costa,1.6,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-07-01
Bethel Island,Contra Costa,1.3,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-07-02
Bethel Island,Contra Costa,1.5,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-07-03
Bethel Island,Contra Costa,1.9,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-07-04
Bethel Island,Contra Costa,1.7,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-07-05
Bethel Island,Contra Costa,1.3,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-07-06
Bethel Island,Contra Costa,1.6,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-07-07
Bethel Island,Contra Costa,1.6,INSTRUMENTAL - PULSED FLUORESCENT,1002,2020-07-08
